locusId	sysName	type	scaffoldId	begin	end	strand	name	desc
H16_RS15085	H16_RS15085	1	NC_008313	3276395	3277111	-		ABC transporter ATP-binding protein
H16_RS15090	H16_RS15090	1	NC_008313	3277129	3277905	-		ABC transporter ATP-binding protein
H16_RS15095	H16_RS15095	1	NC_008313	3277919	3279076	-		ABC transporter ATP-binding protein
H16_RS15100	H16_RS15100	1	NC_008313	3279090	3280025	-		branched-chain amino acid ABC transporter permease
H16_RS15105	H16_RS15105	1	NC_008313	3280241	3281443	-		branched-chain amino acid ABC transporter substrate-binding protein
H16_RS15110	H16_RS15110	1	NC_008313	3282011	3282976	-		4-hydroxy-3-methylbut-2-enyl diphosphate reductase
H16_RS15115	H16_RS15115	1	NC_008313	3283016	3283504	-		peptidylprolyl isomerase
H16_RS15120	H16_RS15120	1	NC_008313	3283611	3284297	+		JAB domain-containing protein
H16_RS15125	H16_RS15125	1	NC_008313	3284489	3284722	+		50S ribosomal protein L28
H16_RS15130	H16_RS15130	1	NC_008313	3284736	3284906	+		50S ribosomal protein L33
H16_RS15135	H16_RS15135	1	NC_008313	3285095	3286687	+		L-aspartate oxidase
H16_RS15140	H16_RS15140	1	NC_008313	3286761	3287624	-		carboxylating nicotinate-nucleotide diphosphorylase
H16_RS15145	H16_RS15145	1	NC_008313	3287621	3288775	-		quinolinate synthase NadA
H16_RS15150	H16_RS15150	1	NC_008313	3288903	3290093	-		aminotransferase
H16_RS15155	H16_RS15155	1	NC_008313	3290479	3291885	-		mechanosensitive ion channel family protein
H16_RS15160	H16_RS15160	1	NC_008313	3291951	3293351	-		RsmB/NOP family class I SAM-dependent RNA methyltransferase
H16_RS15165	H16_RS15165	1	NC_008313	3293348	3294016	-		phosphoribosylglycinamide formyltransferase
H16_RS15170	H16_RS15170	1	NC_008313	3294274	3294933	+		response regulator transcription factor
H16_RS15175	H16_RS15175	1	NC_008313	3294948	3296762	-		hybrid sensor histidine kinase/response regulator
H16_RS15180	H16_RS15180	1	NC_008313	3296990	3297985	+		bifunctional riboflavin kinase/FAD synthetase
H16_RS15185	H16_RS15185	1	NC_008313	3298110	3301004	+		isoleucine--tRNA ligase
H16_RS15190	H16_RS15190	1	NC_008313	3301004	3301531	+		lipoprotein signal peptidase
H16_RS15195	H16_RS15195	1	NC_008313	3301722	3302972	+		bifunctional phosphopantothenoylcysteine decarboxylase/phosphopantothenate--cysteine ligase CoaBC
H16_RS15200	H16_RS15200	1	NC_008313	3302995	3303495	+		dUTP diphosphatase
H16_RS15205	H16_RS15205	1	NC_008313	3303550	3304398	-		VOC family protein
H16_RS15210	H16_RS15210	1	NC_008313	3304441	3305448	-		tripartite tricarboxylate transporter substrate binding protein
H16_RS15215	H16_RS15215	1	NC_008313	3305625	3307919	-		ATP-dependent Clp protease ATP-binding subunit ClpA
H16_RS15220	H16_RS15220	1	NC_008313	3307916	3308242	-		ATP-dependent Clp protease adapter ClpS
H16_RS15225	H16_RS15225	1	NC_008313	3308756	3308962	+		cold-shock protein
H16_RS15230	H16_RS15230	1	NC_008313	3309173	3309634	-		glyoxalase
H16_RS15235	H16_RS15235	1	NC_008313	3309783	3311033	-		NADP-dependent isocitrate dehydrogenase
H16_RS15240	H16_RS15240	1	NC_008313	3311307	3311969	+		pseudouridine synthase
H16_RS15245	H16_RS15245	1	NC_008313	3312075	3312278	+		hypothetical protein
H16_RS15250	H16_RS15250	1	NC_008313	3312468	3312926	+		DUF192 domain-containing protein
H16_RS15255	H16_RS15255	1	NC_008313	3312979	3313464	-		YajQ family cyclic di-GMP-binding protein
H16_RS15260	H16_RS15260	1	NC_008313	3313590	3314600	+		UDP-N-acetylmuramate dehydrogenase
H16_RS15265	H16_RS15265	1	NC_008313	3314634	3314945	-		pyrimidine/purine nucleoside phosphorylase
H16_RS15270	H16_RS15270	1	NC_008313	3315030	3315953	-		ornithine carbamoyltransferase
H16_RS15275	H16_RS15275	1	NC_008313	3316205	3316393	-		hypothetical protein
H16_RS15280	H16_RS15280	1	NC_008313	3316392	3316691	+		DUF3579 domain-containing protein
H16_RS15285	H16_RS15285	1	NC_008313	3316805	3317071	-		30S ribosomal protein S20
H16_RS15290	H16_RS15290	1	NC_008313	3317400	3318950	+		murein biosynthesis integral membrane protein MurJ
H16_RS15295	H16_RS15295	1	NC_008313	3319047	3319895	+		tetratricopeptide repeat protein
H16_RS15300	H16_RS15300	1	NC_008313	3319950	3320603	-		membrane protein
H16_RS15305	H16_RS15305	1	NC_008313	3320769	3322751	+		DNA mismatch repair endonuclease MutL
H16_RS15310	H16_RS15310	1	NC_008313	3322785	3323753	+		tRNA (adenosine(37)-N6)-dimethylallyltransferase MiaA
H16_RS15315	H16_RS15315	1	NC_008313	3323835	3324335	+		GNAT family N-acetyltransferase
H16_RS15320	H16_RS15320	1	NC_008313	3324440	3325177	+		GntR family transcriptional regulator
H16_RS15325	H16_RS15325	1	NC_008313	3325206	3325949	-		Asp/Glu/hydantoin racemase
H16_RS15330	H16_RS15330	1	NC_008313	3325955	3327349	-		amidase
H16_RS15335	H16_RS15335	1	NC_008313	3327387	3328823	-		dihydropyrimidinase
H16_RS15340	H16_RS15340	1	NC_008313	3328872	3330200	-		MFS transporter
H16_RS15345	H16_RS15345	1	NC_008313	3330538	3331590	-		phosphoribosylformylglycinamidine cyclo-ligase
H16_RS15350	H16_RS15350	1	NC_008313	3331785	3332855	+		AI-2E family transporter
H16_RS15355	H16_RS15355	1	NC_008313	3332900	3333607	+		DnaA regulatory inactivator Hda
H16_RS15360	H16_RS15360	7	NC_008313	3333700	3334373	+		phosphoserine phosphatase
H16_RS15365	H16_RS15365	1	NC_008313	3334375	3335916	+		polynucleotide adenylyltransferase PcnB
H16_RS15370	H16_RS15370	1	NC_008313	3335917	3336456	+		2-amino-4-hydroxy-6- hydroxymethyldihydropteridine diphosphokinase
H16_RS15375	H16_RS15375	1	NC_008313	3336513	3337154	+		deoxynucleoside kinase
H16_RS15380	H16_RS15380	1	NC_008313	3337254	3338075	+		3-methyl-2-oxobutanoate hydroxymethyltransferase
H16_RS15385	H16_RS15385	1	NC_008313	3338080	3338778	+		ABC transporter permease subunit
H16_RS15390	H16_RS15390	1	NC_008313	3338775	3339473	+		energy-coupling factor ABC transporter ATP-binding protein
H16_RS15395	H16_RS15395	1	NC_008313	3339483	3341411	-		aminodeoxychorismate synthase component I
H16_RS15400	H16_RS15400	1	NC_008313	3341519	3342664	-		molecular chaperone DnaJ
H16_RS15405	H16_RS15405	1	NC_008313	3342836	3344788	-		molecular chaperone DnaK
H16_RS15410	H16_RS15410	1	NC_008313	3344978	3345544	-		cob(I)yrinic acid a,c-diamide adenosyltransferase
H16_RS15415	H16_RS15415	1	NC_008313	3345862	3347292	+		FAD-binding protein
H16_RS15420	H16_RS15420	1	NC_008313	3347307	3348197	+		LysR family transcriptional regulator
H16_RS15425	H16_RS15425	1	NC_008313	3348210	3348740	+		N-acetyltransferase
H16_RS15430	H16_RS15430	1	NC_008313	3348992	3350506	+		FAD-binding protein
H16_RS15435	H16_RS15435	1	NC_008313	3350515	3351432	+		ion transporter
H16_RS15440	H16_RS15440	1	NC_008313	3351460	3352563	+		glycolate oxidase subunit GlcE
H16_RS15445	H16_RS15445	1	NC_008313	3352607	3353860	+		glycolate oxidase subunit GlcF
H16_RS15450	H16_RS15450	1	NC_008313	3353940	3354317	+		CidA/LrgA family protein
H16_RS15455	H16_RS15455	1	NC_008313	3354314	3355039	+		LrgB family protein
H16_RS15460	H16_RS15460	1	NC_008313	3355077	3355496	+		VOC family protein
H16_RS15465	H16_RS15465	1	NC_008313	3355519	3356208	+		YafY family transcriptional regulator
H16_RS15470	H16_RS15470	1	NC_008313	3356215	3356709	-		glutathione peroxidase
H16_RS15475	H16_RS15475	1	NC_008313	3356782	3357921	-		PilT/PilU family type 4a pilus ATPase
H16_RS15480	H16_RS15480	1	NC_008313	3357948	3358991	-		type IV pilus twitching motility protein PilT
H16_RS15485	H16_RS15485	1	NC_008313	3359055	3359750	+		YggS family pyridoxal phosphate-dependent enzyme
H16_RS15490	H16_RS15490	1	NC_008313	3359797	3360633	+		pyrroline-5-carboxylate reductase
H16_RS15495	H16_RS15495	1	NC_008313	3360733	3361590	-		4-hydroxybenzoate octaprenyltransferase
H16_RS15500	H16_RS15500	1	NC_008313	3361732	3362217	-		DNA starvation/stationary phase protection protein
H16_RS15505	H16_RS15505	1	NC_008313	3362311	3362508	-		hypothetical protein
H16_RS15510	H16_RS15510	1	NC_008313	3362559	3364001	-		catalase
H16_RS15515	H16_RS15515	1	NC_008313	3364412	3365362	-		LysR family transcriptional regulator
H16_RS15520	H16_RS15520	1	NC_008313	3365497	3367686	-		ATP-dependent DNA helicase RecG
H16_RS15525	H16_RS15525	1	NC_008313	3367908	3368966	+		tRNA preQ1(34) S-adenosylmethionine ribosyltransferase-isomerase QueA
H16_RS15530	H16_RS15530	1	NC_008313	3368984	3370114	+		tRNA guanosine(34) transglycosylase Tgt
H16_RS15535	H16_RS15535	1	NC_008313	3370335	3370661	+		preprotein translocase subunit YajC
H16_RS15540	H16_RS15540	1	NC_008313	3370871	3372742	+		protein translocase subunit SecD
H16_RS15545	H16_RS15545	1	NC_008313	3372783	3373754	+		protein translocase subunit SecF
H16_RS33710	H16_RS33710	1	NC_008313	3373871	3374401	-		TetR/AcrR family transcriptional regulator
H16_RS15555	H16_RS15555	1	NC_008313	3374398	3375405	-		response regulator
H16_RS15560	H16_RS15560	1	NC_008313	3375402	3376547	-		hybrid sensor histidine kinase/response regulator
H16_RS15565	H16_RS15565	1	NC_008313	3376554	3377894	-		HAMP domain-containing histidine kinase
H16_RS15570	H16_RS15570	1	NC_008313	3377900	3379303	-		class I SAM-dependent methyltransferase
H16_RS15575	H16_RS15575	1	NC_008313	3379653	3380243	-		polyisoprenoid-binding protein
H16_RS15580	H16_RS15580	1	NC_008313	3380327	3380896	-		polyisoprenoid-binding protein
H16_RS15585	H16_RS15585	1	NC_008313	3380965	3381519	-		cytochrome b
H16_RS15590	H16_RS15590	1	NC_008313	3381804	3383180	-		adenylosuccinate lyase
H16_RS15595	H16_RS15595	1	NC_008313	3383556	3384170	+		glutathione S-transferase
H16_RS15600	H16_RS15600	1	NC_008313	3384234	3385319	-		tRNA 2-thiouridine(34) synthase MnmA
H16_RS15605	H16_RS15605	1	NC_008313	3385316	3385819	-		NUDIX hydrolase
H16_RS15610	H16_RS15610	1	NC_008313	3386107	3387228	+		Re/Si-specific NAD(P)(+) transhydrogenase subunit alpha
H16_RS15615	H16_RS15615	1	NC_008313	3387286	3387648	+		aspartate 1-decarboxylase
H16_RS15620	H16_RS15620	1	NC_008313	3387891	3388232	+		NAD(P)(+) transhydrogenase
H16_RS15625	H16_RS15625	1	NC_008313	3388232	3389704	+		NAD(P)(+) transhydrogenase (Re/Si-specific) subunit beta
H16_RS15630	H16_RS15630	1	NC_008313	3389901	3390947	+		response regulator transcription factor
H16_RS15635	H16_RS15635	1	NC_008313	3390966	3392219	-		class I SAM-dependent RNA methyltransferase
H16_RS15640	H16_RS15640	1	NC_008313	3392284	3392889	-		2-hydroxychromene-2-carboxylate isomerase
H16_RS15645	H16_RS15645	1	NC_008313	3392935	3393357	-		membrane protein
H16_RS15650	H16_RS15650	1	NC_008313	3393408	3394688	-		glutamate-5-semialdehyde dehydrogenase
H16_RS15655	H16_RS15655	1	NC_008313	3394777	3395835	-		DNA polymerase III subunit delta
H16_RS15660	H16_RS15660	1	NC_008313	3395843	3396358	-		hypothetical protein
H16_RS15665	H16_RS15665	1	NC_008313	3396393	3399014	-		leucine--tRNA ligase
H16_RS15670	H16_RS15670	1	NC_008313	3399207	3400433	+		ISL3-like element ISAe1 family transposase
H16_RS15675	H16_RS15675	1	NC_008313	3400518	3401315	-		4-hydroxy-tetrahydrodipicolinate reductase
H16_RS15680	H16_RS15680	1	NC_008313	3401427	3402050	-		outer membrane protein assembly factor BamE
H16_RS15685	H16_RS15685	1	NC_008313	3402297	3402728	+		ferric iron uptake transcriptional regulator
H16_RS15690	H16_RS15690	1	NC_008313	3402822	3403817	-		LysR family transcriptional regulator
H16_RS15695	H16_RS15695	1	NC_008313	3404113	3404724	+		flavin reductase family protein
H16_RS15700	H16_RS15700	1	NC_008313	3404794	3405792	-		type I glyceraldehyde-3-phosphate dehydrogenase
H16_RS15705	H16_RS15705	1	NC_008313	3405877	3407853	-		transketolase
H16_RS15710	H16_RS15710	1	NC_008313	3408231	3408659	+		VOC family protein
H16_RS15715	H16_RS15715	1	NC_008313	3408659	3409411	+		16S rRNA (uracil(1498)-N(3))-methyltransferase
H16_RS15720	H16_RS15720	1	NC_008313	3409471	3410079	+		DUF937 domain-containing protein
H16_RS15725	H16_RS15725	1	NC_008313	3410166	3410783	-		hypothetical protein
H16_RS15730	H16_RS15730	1	NC_008313	3410780	3411151	-		ribonuclease
H16_RS15735	H16_RS15735	1	NC_008313	3411529	3413853	-		NADP-dependent malic enzyme
H16_RS15740	H16_RS15740	1	NC_008313	3414253	3415233	+		thiamine-phosphate kinase
H16_RS15745	H16_RS15745	1	NC_008313	3415360	3415926	+		phosphatidylglycerophosphatase
H16_RS15750	H16_RS15750	1	NC_008313	3415982	3416479	+		CinA family protein
H16_RS15755	H16_RS15755	1	NC_008313	3416557	3417375	-		orotidine-5'-phosphate decarboxylase
H16_RS15760	H16_RS15760	1	NC_008313	3417562	3418461	+		DMT family transporter
H16_RS15765	H16_RS15765	1	NC_008313	3419036	3420001	+		magnesium/cobalt transporter CorA
H16_RS15770	H16_RS15770	1	NC_008313	3420062	3420775	-		monofunctional biosynthetic peptidoglycan transglycosylase
H16_RS15775	H16_RS15775	1	NC_008313	3420850	3421737	-		shikimate dehydrogenase
H16_RS15780	H16_RS15780	1	NC_008313	3421737	3422669	-		energy transducer TonB
H16_RS15785	H16_RS15785	1	NC_008313	3422800	3424902	-		RNB domain-containing ribonuclease
H16_RS15790	H16_RS15790	1	NC_008313	3425155	3425895	-		glucose 1-dehydrogenase
H16_RS15795	H16_RS15795	1	NC_008313	3425892	3426554	-		chorismate lyase
H16_RS15800	H16_RS15800	1	NC_008313	3426551	3427165	-		esterase
H16_RS15805	H16_RS15805	1	NC_008313	3427184	3428569	-		UDP-N-acetylmuramate:L-alanyl-gamma-D-glutamyl- meso-diaminopimelate ligase
H16_RS15810	H16_RS15810	1	NC_008313	3428772	3429461	+		hypothetical protein
H16_RS15815	H16_RS15815	1	NC_008313	3429496	3430044	+		TlpA family protein disulfide reductase
H16_RS15820	H16_RS15820	1	NC_008313	3430241	3430738	+		type II 3-dehydroquinate dehydratase
H16_RS15825	H16_RS15825	1	NC_008313	3430906	3431373	+		acetyl-CoA carboxylase biotin carboxyl carrier protein
H16_RS15830	H16_RS15830	1	NC_008313	3431620	3432972	+		acetyl-CoA carboxylase biotin carboxylase subunit
H16_RS15835	H16_RS15835	1	NC_008313	3433021	3433923	+		50S ribosomal protein L11 methyltransferase
H16_RS15840	H16_RS15840	1	NC_008313	3433933	3435429	+		DUF3426 domain-containing protein
H16_RS15845	H16_RS15845	1	NC_008313	3435529	3436029	+		thiol peroxidase
H16_RS15850	H16_RS15850	1	NC_008313	3436173	3437120	+		carbohydrate kinase family protein
H16_RS15855	H16_RS15855	1	NC_008313	3437158	3437625	+		membrane protein
H16_RS15860	H16_RS15860	1	NC_008313	3437910	3438482	-		histone
H16_RS34305	H16_RS34305	1	NC_008313	3438520	3438825	-		hypothetical protein
H16_RS34310	H16_RS34310	1	NC_008313	3439016	3439270	-		hypothetical protein
H16_RS15865	H16_RS15865	1	NC_008313	3440010	3440474	+		DUF2147 domain-containing protein
H16_RS15870	H16_RS15870	1	NC_008313	3440610	3442733	-		TonB-dependent siderophore receptor
H16_RS15875	H16_RS15875	1	NC_008313	3442926	3443798	-		LysR family transcriptional regulator
H16_RS15880	H16_RS15880	1	NC_008313	3443929	3444321	+		4-oxalocrotonate tautomerase
H16_RS15885	H16_RS15885	1	NC_008313	3444525	3445916	+		GntP family permease
H16_RS15890	H16_RS15890	1	NC_008313	3446016	3446849	+		aldo/keto reductase
H16_RS15895	H16_RS15895	1	NC_008313	3446872	3447294	-		hypothetical protein
H16_RS15900	H16_RS15900	1	NC_008313	3447499	3448077	+		hypothetical protein
H16_RS15905	H16_RS15905	1	NC_008313	3448187	3449086	+		recombination-associated protein RdgC
H16_RS15910	H16_RS15910	1	NC_008313	3449142	3449585	-		thioesterase
H16_RS15915	H16_RS15915	1	NC_008313	3449869	3450861	+		ABC transporter substrate-binding protein
H16_RS15920	H16_RS15920	1	NC_008313	3450885	3451784	-		LysR family transcriptional regulator
H16_RS15925	H16_RS15925	1	NC_008313	3452031	3453023	+		tripartite tricarboxylate transporter substrate binding protein
H16_RS15930	H16_RS15930	1	NC_008313	3453051	3453821	+		class II aldolase/adducin family protein
H16_RS15935	H16_RS15935	1	NC_008313	3453858	3454895	+		SyrP-like protein
H16_RS34315	H16_RS34315	1	NC_008313	3454985	3455635	-		nuclear transport factor 2 family protein
H16_RS15950	H16_RS15950	1	NC_008313	3455759	3456280	-		hypothetical protein
H16_RS15955	H16_RS15955	1	NC_008313	3456283	3456567	-		hypothetical protein
H16_RS15960	H16_RS15960	1	NC_008313	3456741	3457562	-		transporter substrate-binding domain-containing protein
H16_RS15965	H16_RS15965	1	NC_008313	3457659	3458132	-		cupin domain-containing protein
H16_RS15970	H16_RS15970	1	NC_008313	3458446	3459261	-		enoyl-CoA hydratase
H16_RS15975	H16_RS15975	1	NC_008313	3459258	3460493	-		CoA transferase
H16_RS15980	H16_RS15980	1	NC_008313	3460569	3461534	-		tripartite tricarboxylate transporter substrate binding protein
H16_RS15985	H16_RS15985	7	NC_008313	3461597	3462534	-		LysR family transcriptional regulator
H16_RS34320	H16_RS34320	1	NC_008313	3463528	3464091	-		hypothetical protein
H16_RS34325	H16_RS34325	1	NC_008313	3464096	3464620	-		PAAR domain-containing protein
H16_RS15995	H16_RS15995	1	NC_008313	3464825	3465235	+		hypothetical protein
H16_RS34330	H16_RS34330	1	NC_008313	3465447	3465848	+		hypothetical protein
H16_RS16000	H16_RS16000	1	NC_008313	3465992	3466369	+		hypothetical protein
H16_RS16005	H16_RS16005	1	NC_008313	3466350	3467180	+		hypothetical protein
H16_RS16010	H16_RS16010	1	NC_008313	3467261	3467470	+		TetR/AcrR family transcriptional regulator
H16_RS16015	H16_RS16015	1	NC_008313	3467667	3468134	-		hypothetical protein
H16_RS16020	H16_RS16020	1	NC_008313	3468097	3468645	-		hypothetical protein
H16_RS16025	H16_RS16025	1	NC_008313	3468903	3469457	+		PAAR domain-containing protein
H16_RS16030	H16_RS16030	1	NC_008313	3469460	3470155	+		hypothetical protein
H16_RS34335	H16_RS34335	1	NC_008313	3470156	3470587	+		hypothetical protein
H16_RS16035	H16_RS16035	1	NC_008313	3470831	3472048	-		DUF2236 domain-containing protein
H16_RS33715	H16_RS33715	1	NC_008313	3472210	3472959	+		TetR/AcrR family transcriptional regulator
H16_RS16045	H16_RS16045	1	NC_008313	3473171	3473794	-		hypothetical protein
H16_RS16050	H16_RS16050	1	NC_008313	3474065	3474907	+		hypothetical protein
H16_RS16055	H16_RS16055	1	NC_008313	3474958	3475506	-		N-acetyltransferase
H16_RS16060	H16_RS16060	1	NC_008313	3475527	3476501	-		homoserine kinase type II
H16_RS34340	H16_RS34340	1	NC_008313	3476505	3477392	-		hypothetical protein
H16_RS16070	H16_RS16070	1	NC_008313	3478852	3479880	+		LysR family transcriptional regulator
H16_RS16075	H16_RS16075	1	NC_008313	3479970	3481694	+		ABC transporter ATP-binding protein
H16_RS33725	H16_RS33725	1	NC_008313	3481878	3482123	+		TetR/AcrR family transcriptional regulator
H16_RS33730	H16_RS33730	1	NC_008313	3482157	3482453	+		hypothetical protein
H16_RS16085	H16_RS16085	1	NC_008313	3482699	3483415	+		PAAR domain-containing protein
H16_RS16090	H16_RS16090	1	NC_008313	3483418	3483981	+		hypothetical protein
H16_RS16095	H16_RS16095	1	NC_008313	3484543	3485340	+		NYN domain-containing protein
H16_RS34345	H16_RS34345	7	NC_008313	3485411	3485976	+		hypothetical protein
H16_RS34350	H16_RS34350	1	NC_008313	3486319	3486534	+		type I addiction module toxin, SymE family
H16_RS16100	H16_RS16100	1	NC_008313	3487873	3489408	+		hypothetical protein
H16_RS16105	H16_RS16105	1	NC_008313	3490487	3491380	-		DGQHR domain-containing protein
H16_RS16110	H16_RS16110	1	NC_008313	3492021	3493208	-		ribonucleotide-diphosphate reductase subunit beta
H16_RS16115	H16_RS16115	1	NC_008313	3493479	3496412	-		ribonucleoside-diphosphate reductase subunit alpha
H16_RS16120	H16_RS16120	1	NC_008313	3496908	3497525	-		1,6-anhydro-N-acetylmuramyl-L-alanine amidase AmpD
H16_RS16125	H16_RS16125	1	NC_008313	3497522	3499135	-		sigma-54-dependent Fis family transcriptional regulator
H16_RS16130	H16_RS16130	1	NC_008313	3499173	3501278	-		PAS domain-containing protein
H16_RS16135	H16_RS16135	1	NC_008313	3501275	3501577	-		hypothetical protein
H16_RS16140	H16_RS16140	1	NC_008313	3501584	3502522	-		ABC transporter permease
H16_RS16145	H16_RS16145	1	NC_008313	3502664	3504058	+		signal recognition particle protein
H16_RS16150	H16_RS16150	1	NC_008313	3504115	3504657	+		hypoxanthine-guanine phosphoribosyltransferase
H16_RS16155	H16_RS16155	1	NC_008313	3504704	3505318	-		LysE family translocator
H16_RS16160	H16_RS16160	1	NC_008313	3505455	3506348	-		hypothetical protein
H16_RS16165	H16_RS16165	1	NC_008313	3506345	3507088	-		lytic transglycosylase domain-containing protein
H16_RS16170	H16_RS16170	1	NC_008313	3507094	3508815	-		proline--tRNA ligase
